event,date,round,black,white,result,moves
PanOnline,2020.04.05,2,MontielSebastián,PiresMarcosPaulo,19-45,e6f4e3d6g4f3g3e2d2f2d3c4d1f1c3h5g5b3c7h6c5c1e1f5g6c6b6b5a4a5f6h7a6b4c2e7d7c8a3e8f8h4g7h8g8f7d8b2a1b1b7a8h3a2a7b8g1h1
PanOnline,2020.04.06,2,MoralesGamboaRafael,DairokunoMitsuru,42-22,c4e3f5e6f6c5d3g6d7d6b5g4e2f4e7c3g3d2h3f1f7f2h6g5f3e8d8c8c7b4a3b8c6b6a6f8h5h4g7a4a5h8g8h7a8h2b3a7b7a2a1b2d1c2e1c1b1g1
PanOnline,2020.04.07,2,AlvesAdegar,PlattJared,21-43,d3c3c4e3d2b4f4c2c5e6b3d1b5e2f3f2e1f1b1g5d6g3f5g4f6e7f7f8g6c6d8h5d7e8b6c8h6h4h3c7g7a3a5a6a7c1g1h8b7h7a4a8b8a2g8h2b2a1
PanOnline,2020.04.07,2,ChikeyevEugene,JohnsonGreg,30-34,d3c3c4c5b4d2d6b3e6f4e3c6g4f5f6f2b5a5a3a6c7b6a4a2f3g3f1h4e2d1c1e1g5h6c2e7d7g6b7f7h5a8a7b2h3b8a1b1g2c8h7h1g1h2g7h8g8f8
PanOnline,2020.04.07,2,MachadoFernando,OlivaresDaniel,12-52,e6f6f5f4e3d3c5c3f3e2g4h4f7g5d2c4b4d6b3c6c7d7e7g6g3f2e1c1c2f8h6d1e8f1g8h5h3b1g1h1b2a1a2a3a4g2h2b5b6a5h7g7h8a6a7c8d8b7
PanOnline,2020.04.07,2,RubyKevin,IssaRodrigo,45-18,f5d6c3d3c4b5e3f3f4c2b3e2d2g4g5f2h4g6e6b4c5e7f6b6f7c6h5g3c1h7a4d7d1e8h3f1c8c7g8a3a2e1g1f8d8g7b8b2a5a6a7b7a8h6h8g2h1h2
PanOnline,2020.04.07,2,deCamargoLucas,LedezmaJosh,20-44,f5d6c3d3c4f4f6f3e6e7d7g6f8c5c6c7d2b6e3d8c8b8g5b5b4g3g4a3e2f2h3h5h6h7f1b3c2b7a8e8f7g7a7a6a5a4h8h4a2g8g2h1h2d1e1c1b1g1
PanOnline,2020.04.07,2,CorreiaJrMoises,FritschLauraNagy,58-6,f5f6e6f4e3d3f3c5c4d6c3e2g4g5f2b4d2h4h6g3g6e1f1c2d1h5h3g2c1g7g1a4b3h1h2b1a5a6b2a1a2a3h7b5b6c6c7a7a8c8b7e7b8d7d8e8f8f7
PanOnline,2020.04.07,2,IturbidePaula,LisboaGuilherme,47-17,f5d6c5f4e3c4d3c3e6f3g4e7e2g5f6b6h5c6b4g6b5h6g3f2c2d2f1e1d1h3h4a3a5b3a6a4a2b1a7g2g1b7d7d8a8c7b8c8e8f7f8g8h8g7h7b2a1c1
PanOnline,2020.04.08,2,SilveiraLuiz,ThiererSebastián,30-34,d3c3c4e3f4c5e6f3e2f2d2g4d6f1e1c6g3d1b5h3b4f5b3a3g5h6d7a4h5h4c1b1c2g1a5a6b6g6f6a7b2d8e7c7e8f8f7c8b7g8g7a8b8h8h7a1a2g2
PanOnline,2020.04.08,2,RondinaLiliana,KavanaghFox,18-46,c4c3d3c5e6f5f6e3f4f3b4g5f2g3h5g6h6a4b5d6c6d7b6c7d8b8g4a5h2h3h4e7a6a7f8e8c8f1f7b7a8e2d1e1g1g7d2c2c1b2b3a3a1a2h8g8h7b1
PanOnline,2020.04.08,2,DantasDaniel,HaddadJrAnuar,7-57,f5f6e6f4g5e7d7d6f7g4c4c5c3d3c7b5b4b3a5h5f3c6e3f2f1b6e2e8c8f8h3h4h6g3h2d1d8b8a4a6a7g8e1g1d2g6h7c1c2a3a2b1b2a1g2h1g7h8
PanOnline,2020.04.08,2,FreitasAlexandre,GillilandRichard,7-56,c4c3f5b4d3e2d2e1b5e3b3c5c2a4f1f2d1f4a5a6c6e6f6d6g1a3b6a2g5f3c7e7d8a7g4d7c8b1c1h1f8f7g8g7g2h2g3h3h8h7h4g6e8h5h6b7a8b8
PanOnline,2020.04.08,2,GowderConor,FritschEvans,29-34,c4c3d3e3f4d6e6f5f6e7f3b4e2c5d7g4c6d2g3g6e8g5h4h6h3e1d1f2h5c1g1c2f7h2b6h7a3a5b5f8g8c8c7b3a4a2g2d8b8h1a6a7b2f1g7b7b1a1
PanOnline,2020.04.08,2,DejoJohn,CollPablo,35-29,e6f4d3c4c3d6e3c2d7f3g4c5f2g3e2h4d2c6g5f5g6c7h5d8f6h3e7f8b4b3c8e8g8f7h2b5b8c1d1e1f1g1b6a6a4h7a3a5a7b2g2h1h6g7h8b7a1a2
PanOnline,2020.04.08,2,TuberoJesualdo,ReyesAlejandro,6-58,f5d6c4d3c3f4c5b4b3c6c2f3e6d2e3c1g4e2g3f2f1h3h4h5d1e1b1a3d7d8c8b8b6c7g5e8a5a4f6f7e7h6g1f8g8h8b5a6b2g7g6a2b7a8g2a1a7h7
PanOnline,2020.04.10,2,MardenGabriel,DeArcasJocelyn,54-10,e6f4f3f6c4e3d3d6g5c5f5g4h4c3g6d2f7e2d1g3c1f1e1h6h5b1h7f2c2f8e7e8h3g7b3b4d8d7h8g2g8a3c7b5a4a5a6a7c6b6h1h2g1b8a1b2c8a8
PanOnline,2020.04.25,2,SeeleyBen,OlivaresDaniel,40-24,d3c3c4c5b3f4b5b4e6c2f5c6f3f6d6d7g6a6e3e2a4f2a5g5g3b6e7h4h5c7g4h3f7e8c8h6d8f8g8a3b7g7d1d2c1b2g1f1e1a8h8h7a7b8a1b1g2h1
PanOnline,2020.04.11,3,SalcedoSalasJairo,NeryJrJoseAntonio,53-11,d3c5d6e7e6f6b5c4c6f4e3c2f5a6b4b6a5a4f3g5c3e2d2d1e8d7g6h6c8d8b1f7f1g3g4h3f8e1c1f2b3g2c7b7g1a3h5h4h1g7h2g8a8b8b2a1h8h7
PanOnline,2020.04.11,3,BilinkisMariano,SilveiraLuiz,37-27,f5d6c3d3c4f4c5b4b3e6c6b5a4a6e3f2d7c7f6d2a5b6a7e8c8g5c2a2e7c1e1e2f1f7f3g3g6d1h5h6g4f8h4h3b1b2b7d8g2g1h1h2h7a8a3a1b8g7
PanOnline,2020.04.11,3,GarciaLeandro,LisnovskyMarcelo,49-15,d3c5f6f5e6e3d6e7f4c4c6e2b5c3b4d7f2b3e1f7c7a6a5g4g5h5f3d2g3d1h6f1g6a3a4b6f8d8h4h3h2g8h8h7g7h1e8b7c2c1c8b2a1a2b1g2g1a8
PanOnline,2020.04.11,3,LedezmaJosh,PellizzariMaximiliano,33-31,f5d6c4d3c3f4c5b3d2c6b5b4e3e6b6a5a6a4c2f2f7e2f3g5d7e7c7c8d8e8e1f1d1g4f6g3h6b8f8g8a3h5g6c1b2h7h3g2h4h2h1g7g1a1b1a2h8b7
PanOnline,2020.04.11,3,PlattJared,CidLucasMachado,37-27,f5f6e6d6c5e3d3b5f3g5c6c4b6c3d7c7a4f4e7c8e8f7g4d2g3h4f8e2h3h5h6g6e1f1g1f2h7a5g2a3d1g7d8c1b1c2h8b7b8h1h2g8a8a7a6b4a2a1
PanOnline,2020.04.11,3,ChikeyevEugene,deCamargoLucas,54-9,d3c3c4c5b4d2d6c6f4f5d1c2b5d7e3g4e2b3c1f3f2a3a5f1a4a6e1b1g3h3h5a2g5h6h7g2e6g6d8f7b6e8f8a7e7h4h2f6b7c8b8b2c7g1h1a1a8g8
PanOnline,2020.04.11,3,JohnsonGreg,ThiererSebastián,37-27,f5f6e6f4e3d6g4d3c3g3g5f3g6h3h4h6h2f2e2e1d2h5h7c4c2b3f1g1a3d1b4c5b5a6c7b6c6a5a4c1d7a2b2f7e7e8b7d8b8c8a8a7a1b1h1g2f8g8
PanOnline,2020.04.11,3,MachadoFernando,CorreiaJrMoises,23-41,e6f4e3d6g4f3c7d3e2f5c5c4c6f2c2c3g6f6d2f7e7h3b5h6h4h5g5b4f8d7g3e8f1c1c8d8b3d1e1g1g2a5a3h1h2a4a6g7g8b6b2h8h7b8a2a1a7b1
PanOnline,2020.04.11,3,OlivaresDaniel,HaddadJrAnuar,31-33,f5f6e6f4e3c5c4e7g4g3g5h4h6h3g6f3c6d2e2h5h2f2f1d3e1c3c1d6b4b5f7b6a5a6b3g8d7a4c2d8c8b8c7g2a3a2b7d1b2a8a7a1b1g7h8h7h1g1
PanOnline,2020.04.11,3,ReyesAlejandro,AlvesAdegar,23-41,f5d6c5f4e3d3e6g5c4f6g4c3d2b5a6b3c6c7h5a4f7e2d7f3c2g3b4a3f1h4f2h6h2d8a5e1d1e7a2b6f8e8g6h7a7g8b8b1b7g7c8a8h8a1g1b2g2c1
PanOnline,2020.04.11,3,NakasoneNaomi,MardenGabriel,14-50,f5d6c4f4c5d3e3b4f3e2c3e6c6g5e1b5f6b3a3d2f2a5c1f1a4d1c2b1h4a2g4a6b6a7g3c7c8d8e8d7e7f8g8h6b7h5h7a8b8h8f7h3g2h1h2g1g7g6
PanOnline,2020.04.11,3,DairokunoMitsuru,KavanaghFox,38-26,f5f6e6f4e3d3f3c5g5h5d6c6e7f7g6h6d7d8f8e8c8g4g3c7g8f2h3e2b8h4h7g7b5a5d2c4a4a3b4c3b3e1c2d1h8a6h2b6b1c1f1g2a2a1b2g1h1b7
PanOnline,2020.04.11,3,LisboaGuilherme,GowderConor,22-42,e6f4e3f6f5d6c5c4d3f3g5f2e2g4g6b5c3c2f7d1e1d2c1g3h5f1g1h4h3h6h7f8b1g2e7d7e8d8b4c7c6a4b3b6a5a3a2a6a7g8c8b8h1h2g7h8b7a8
PanOnline,2020.04.11,3,CollPablo,FritschLauraNagy,53-11,e6f6f5f4e3d3f3d6c4c3c5e2c6b4b5f2d2a5b6d1c2a6f1c1b3a4d7d8e7f7g1e1b1g2a3a2c7c8e8f8h1g3h4h2h3g4g5h6h5g6g7b7h7h8a8g8b8a7
PanOnline,2020.04.11,3,FritschEvans,DantasDaniel,40-24,e6f4c3c4d3d6c5c6e3f3f5g5f6d7g4b5e7g6b6b4h5e8f7a6c8c7a4g3f2h3f8g8b8h7h4h6a5a3b3a2b7h2g2c2d8a8a7h1a1d2c1b2b1g1e2e1d1g7
PanOnline,2020.04.12,3,RondinaLiliana,GallardoChristopher,42-22,c4c3d3c5f6e3c6e6d6e7f3f4f5g6h6f7c2f2g8c7f1d2c1g3d8b6d7f8e8b5a6b3c8d1e1a7e2a5b1b4h3h2g5g4h4h5b2g2a4a3b7a8h1a1g1g7a2h7
PanOnline,2020.04.11,3,KitadaPaulo,MontielSebastián,40-24,f5d6c3d3e3f3g3e6f6f4g4e2f2g5e1c4h4d2b4g6h7b5d1a4c5b3a6b6a7h2a2g2e7f1h1h3g1c2c1e8c6b2f7f8d8g7a5a3b1a1c7d7h8h6h5a8b7b8
PanOnline,2020.04.11,3,DeArcasJocelyn,FreitasAlexandre,12-52,e6f4c3c4f3f6d3e3c5d6f7c6c7e7f2f1d7e2g4e8f5b6d1h4a6d2b5d8c8b8g3h3f8g8c1a4b4a3c2b3h5h6b7g6g5a8g2a7a5h2h7h8g7h1g1e1b2a1
PanOnline,2020.04.11,3,PiresMarcosPaulo,MoralesGamboaRafael,32-32,f5f6e6d6c5f4d7c4d3b5b4c7g5c6a5e7e3h4h6g4g6h5h3g3f3c3f7a3b6a6a7e2d1e1f1b3f2c2c1d2c8d8e8b2a1b1a2h2a4h7g2b7a8b8g7g8f8h8
PanOnline,2020.04.11,3,DejoJohn,NakasoneDavid,15-49,e6f4c3c4d3d6e3c2b3d2e1d1e2f1c5f2c6f5f3g3g5h6g4f6h5b4b5a3b1a4h3f7d7e7c7a5e8b6a6g2a2c1g8a1b2a7h1f8d8h8h7h4b7a8g1h2g7g6
PanOnline,2020.04.11,3,IssaRodrigo,TakemotoJun,4-60,e6f4c3c4d3d6c5f6f3e3f2c6g4b5a6a4b6b4d7e7b3a3f5g5e8f7h6h5h4g6h7f8g8c7b8e2d2a5a2h3h2g3b7c8d8a8g2a7h8h1g1f1e1g7a1b2d1c1
PanOnline,2020.04.11,3,CidVitorMachado,SeeleyBen,29-35,f5f6e6d6c5f4d7c4c3b4d3c6c7b6b5e3b3a4a5d8a3d2e1c1e2c2f3f1d1c8g4h3h5g3e7h4g6h6e8b2g5f8a2f2f7g8g7h8h7b7a8a6b8a7g2g1h1h2
PanOnline,2020.04.11,3,GillilandRichard,RubyKevin,52-12,d3c5f6f5e6e3d6f7g5c6e7c4d7c3f2f8e8c7c8d8g8h4g6f4h5f3h3h6h7g4g3f1b8b7b4b3b5a4a8a7a6b6a5h2h1g7c2d1h8d2g2g1e2e1c1b1a3a2
PanOnline,2020.04.11,3,FurnoRicardo,IturbidePaula,37-27,e6f4g3d6e3f5f6f3d3e7f2e2d1d2c1f1c2c4d8f8c7d7c8h3c3c5b4b3b5a4c6a6e8b6a3b8g5g6h6g4e1b1h5a5a7f7h4h7g7g1g2h1h2h8g8b7a8a2
PanOnline,2020.04.13,4,deCamargoLucas,DejoJohn,48-16,f5f6e6f4e3c5c4d3f3e2g5f2g4g6f7b4c3d2c2c6d6h4h5c7h3c1e1f1g1f8d7c8d8e7e8h7g3g7h6g2h8g8h2b7a8b8a7a6h1b6d1b1b2a1a2b3b5a3
PanOnline,2020.04.15,4,GallardoChristopher,LisboaGuilherme,14-50,d3c5f6f5d6c3c4c7e6f4g4g5g6e7b6c6d8c8b8h5b4d7f7b5a6a5a4d2e8b3d1a3a2c2e3e1f1f2c1f3g3h4h3h2g2h1e2g1b1b2a1a7b7h6h7a8g7h8
PanOnline,2020.04.15,4,CidLucasMachado,ChikeyevEugene,7-57,e6f6f5f4e3c5c4e7g5g4g6f3h4h3h2h6f2d3c3f1g3c6d6b4a4b3b5a5a6a3a2b6e8f7d7f8a7d8c7e2d1e1g1d2c8b8h7h5g8h8g7b7c2b1b2g2h1c1
PanOnline,2020.04.15,4,FritschEvans,DairokunoMitsuru,21-43,e6f4c3c4d3d6e3c2b3c5b4a5d1c1b1f3d2c6e2f2d7f5a3b5f6e1f1e7f8d8f7b6c8e8c7g3a7g4g6g5h5h6h3h4h7a4a6h2h1g1g2a1g7g8h8b8b7a2
PanOnline,2020.04.15,4,DantasDaniel,RondinaLiliana,34-30,f5f6e6f4e3d6e7f3c3e8g4h5g3h2g5d3d2d1f2h6c5c4c6e2d7g1f8g8f7g6h4h3f1e1b4a4c2c1b5a5b3a3a6a7b2b6b7a1b1a2h1g2h7g7c7a8h8d8
PanOnline,2020.04.14,4,AlvesAdegar,CidVitorMachado,45-19,c4c3d3e3f4d6d2f5c5b3b4e2f3c2f1g4e1c1d1g1f2g3e6f6d7a5f7f8g6g5e8b6c6b5g8c7a3a4e7c8a6h6h3h4g2h1h2b7h5g7a7b2a8b8d8a1b1a2
PanOnline,2020.04.14,4,FreitasAlexandre,NakasoneNaomi,47-17,c4e3f4c5e6c3b4f5b6d3d6f3f2c6b5a6a5f6c2f1e2a3a4c1d2b3g4d1e1g3h3h4h5g5h6g6h7b2h2g2e7f8e8f7a1a2b1d8d7c7c8b7g8g7h8b8a7a8
PanOnline,2020.04.13,4,MardenGabriel,OlivaresDaniel,4-60,e6f6f5d6f7e3c6d7c4e7e8c8f3g8f8d8c3c5b5b4c7a5b3d3e2d2a3a4c1f2f4f1e1a2g3g4c2h3h5h4g5h6a6a7b2b8b7a1g2h1h2g1b1d1h7g6g7h8
PanOnline,2020.04.13,4,KavanaghFox,CollPablo,19-45,c4e3f4c5e6d6c3d3f3b4a4f5f6g6b6b5a5g4h4e2g5c6e1b3a3d2f7c2d1h5h6e7e8d7d8b1b2f8g7c8c7h3g3h7f2f1b8g2h2b7h1g1c1a8a7a6g8h8
PanOnline,2020.04.12,4,NakasoneDavid,KitadaPaulo,38-26,f5d6c3d3c4f4c5b3c2d1a3d2e2b4c6e3g4e1e6f6f3a4a5h4g3h3b5g5g6a6a7b6h5c7e7e8d7d8c8b8a2f7g8h6c1b1g7b7f1g1f2g2h7h8f8b2a8h1
PanOnline,2020.04.13,4,PellizzariMaximiliano,BilinkisMariano,36-28,f5d6c3d3c4f4c5b3c2b4e3e6b6c6e7e2d2f2f3g4g5g3f6h6b5d7g6f8f7a5a3d1a4c7d8a2f1e1c1b2h3h5g1g8h4h2g7h8h7e8a6c8b7a8a7b8b1g2
PanOnline,2020.04.12,4,IturbidePaula,MachadoFernando,59-5,f5f6e6f4g5c6f3g6g4e7d6d7f7h5h4e2h6g3e3f2d3f8d2c4f1c2e1d1c1g7h3g1h1h2g2h7h8g8e8d8c8c7b1c3b3b4b8c5b5a3b6a6b7b2a1a7a2a4
PanOnline,2020.04.12,4,CorreiaJrMoises,GillilandRichard,34-30,f5f6e6d6c5f4d7c4g5g6f3e3e7b5g4h5c6d3g3h4e2d2h3h2b4f7f2e1c1c3c2f1d1b1b6b3h7e8a3d8c8a5f8a4a6c7g2h1g1h6a1h8a2b2b8g8b7a8
PanOnline,2020.04.12,4,TakemotoJun,TuberoJesualdo,56-7,e6f4c3c4d3d6e3c2b3f5d2c6c5b5d7b4f3c7a6b6c8e1a3a4e7e2f2f8e8f7g5h6a5g4c1d1f1d8g6b8f6h5h3g3h2g2g1b7h1h4h7b2b1a1a2a8a7g7
PanOnline,2020.04.12,4,PiresMarcosPaulo,JohnsonGreg,43-21,f5d6c5f4e3c6e6f6g3c3g5g4f3d3d2f2g6e2h4c1b3h3d7c2f1e1h5c7e7b5b4c4f7d8a6e8f8b6d1g1b2g8b8a1b1g2b7a4a5h6c8a8a7a3a2h1h2h7
PanOnline,2020.04.12,4,RubyKevin,MontielSebastián,41-22,f5d6c3d3c4f4e3f3g4d2c2f2d1h5e2g3g5e1f6c5h4h3e6c6d7c7b6g6f1a5c8b5b4e8d8b8h6a4b3e7a3f7h2a2g7c1b2g1a7b1a1a6h1g2f8g8b7a8
PanOnline,2020.04.12,4,LisnovskyMarcelo,SalcedoSalasJairo,50-14,f5d6c5f4e3c4d3c6e6f3g5g4b3e2d2f2c3b4e1f7a4g3f6h6b5b6e7c7d7a5c8f8e8g6a6c1c2a2a3a7f1b1d1g1h4h3h5d8g8b7g2g7h1b2h2b8a8a1
PanOnline,2020.04.12,4,ThiererSebastián,FurnoRicardo,25-39,d3c3c4c5d6e6c6e7b4b6b5a4a6a3a7b3c7d2f5f6d7e3e8f4f3f7g3g4c2d1h4g5f2e2f1e1c1h5h6f8h3g6d8c8h7g1h1h2g2h8b7a5g8g7b2a1a2b1
PanOnline,2020.04.13,4,SilveiraLuiz,NeryJrJoseAntonio,40-24,d3c5d6c3c4e7f5f4e6f6c6e3g5h4g3g4f3b4b5a6c7e2h5h6h3h2d7e8c8g6b6f7a3b3a5d8a4a2f8a7d2d1f2e1c1c2b2g8h8b7a8b8a1g2h1g1f1b1
PanOnline,2020.04.12,4,MoralesGamboaRafael,GarciaLeandro,13-51,c4c3d3c5d6f4f5e3f3g4e2d2g3f1h4g6f6c6h6d7c7e7d8c8b8e6b6f8b5g5f2f7b4b3c1d1h5h2h3h7c2a3a5b1e8a8g8h8g7b2a2a7b7a6a4g1g2a1
PanOnline,2020.04.12,4,GowderConor,ReyesAlejandro,10-54,c4e3f4c5d6f3e6c3d3e2b5b6f2b4d2c2a4c6b3d1e1f1c1b1a5a6a7g1d7g3h3f5g6f6g4g5h5e7d8f7e8c8b8c7g7f8g8h8h7a8b7h4h2h6g2h1b2a2
PanOnline,2020.04.13,4,SeeleyBen,LedezmaJosh,54-7,d3c5d6e3f5f4e2d2c4e6f2c3f3c6b4g4g6g5b3g3e1c2d1a4h3c1h4a3b1g1a2a1f1b2h1g2h5h7h2h6g7f7f6h8g8e7e8f8d8c8a5a6d7b5b8c7
PanOnline,2020.04.13,4,HaddadJrAnuar,PlattJared,19-45,e6f6f5d6e7g5c5f7f4d3g6e8g4d7c6c7f8g3c3h6h5h4d8c8c4g8d2h7f3b6a7e3e2e1f1c1f2b5a6d1b1c2b4b3h3h2b7a4a2a3a5b2g2h1g1a1g7h8
PanOnline,2020.04.17,5,JohnsonGreg,AlvesAdegar,46-18,f5d6c5f4e3c6d3f6e6f3c4e7g4b5g3b3b4c3a3d2c2e2e1g5d1f2h6a4f1b1c1g1g6a2f7f8d7h3d8h4h5g2c7b6e8b7a5a6a8g7g8b2a7b8c8h7a1h1
PanOnline,2020.04.17,5,KitadaPaulo,deCamargoLucas,23-41,f5d6c4g5f6f4g4f7h6h4g6d3c5b5a5e6e3c3f8h3g3b4a4b3e2d2c1a3a2d1e1c2b6h5h2c6b1e7c7d7c8g7d8a6a7e8h8h7g8f3f2g2g1h1f1a1a8b8
PanOnline,2020.04.17,5,ReyesAlejandro,MardenGabriel,24-40,f5d6c5f6e6b6c6c7c4e7b5a4f8d8f7b4e8e3d3f3f4b3d7e2a3a2c3c2d2f2a5a6e1f1c1g4c8g5g6h6h4h5h3d1g1b2h7g3a1b1a7h1b7a8b8g8g2h2
PanOnline,2020.04.17,5,PlattJared,SeeleyBen,16-48,f5f6e6d6c5g4d7c6g6e3e7f4f7c7b6h6d3f8g5c8e8d8h3b5a5a6e2a4b7d2c4b3a7f3c1c3b4h5g3f1a3d1h4h2e1b1g2c2b2a8b8a2h7h8g8g7g1h1
PanOnline,2020.04.17,5,SalcedoSalasJairo,CidLucasMachado,39-25,d3c5d6c7e6e3c4f5f6f4b6f3g4c3d2e2c6b4e1f2b5c1a3b3d1f1c2a4a5a6a7e7c8h4d7g6f8f7h6e8d8h5g5h7a2b1g8b7h3h2g3g2h1g1h8b8a8g7
PanOnline,2020.04.16,5,GarciaLeandro,PiresMarcosPaulo,26-37,d3c5f6d2c4e3c3b4d6b5b3f4e2f3d1e6f5c6a6a4c2g4g3f2h5c1e1f1f7e7b2g5c7d7e8b6a5f8c8d8g8a7g7g6b1h8h4h6g2b8b7a1a2a3h7h3h1g1
PanOnline,2020.04.17,5,DairokunoMitsuru,HaddadJrAnuar,27-37,f5f6e6f4e3c5c4e7c6d2f2d3f3e2g4g5h5c3e1d6d7g6e8f7f8c8h6b3b5c2b4d1c1g3a3h4h3g1c7a5f1b1a6a4b6d8b2g2h1h2a1a2b7a8a7g8g7b8
PanOnline,2020.04.17,5,OlivaresDaniel,ChikeyevEugene,43-21,f5f6e6f4e3c5c4e7g4f3g5d3d7g6e8c8c7h6h5d6c6f8g8b3g3b4f2f1f7b6e2e1h7b8c2d2b5b1a3a4a5a6a7b7g7h4h3g2c3b2a2d8a8h8h1g1h2a1
PanOnline,2020.04.16,5,FurnoRicardo,CorreiaJrMoises,38-26,e6f4g3c6e3f3f2f5f6e2d6g4g5h3h4f1b6e7d7c5c7d8d3c4c8h5f7g6h6h7e8h2b5d2b3b4a3a5c3a6a4a2d1c2c1g8e1b1g7b7h8f8h1b2a1b8a7a8
PanOnline,2020.04.16,5,LisnovskyMarcelo,PellizzariMaximiliano,18-46,f5d6c5f4e3c6d3f6e6d7g4c4g5c3b4e2b5d2c7b6e8g6f3a6a5d8f2f8c8b8e7f7h6a3a4b3c1d1f1e1c2h3g3b2b1a1a2g1g8h8b7h2g2h1a7h4h5a8
PanOnline,2020.04.17,5,IturbidePaula,FritschEvans,37-27,f5f6e6f4g5e7e3f3f7f8g6h4g4c5d3d6d8h3c3d7c6h5f2f1g3e2d2c1e1d1c7b6b5h2e8c8a5g1g7c4h6h8h7g8c2b4h1a4g2a6b1b7a7a8b8a3b3b2
PanOnline,2020.04.17,5,SilveiraLuiz,RubyKevin,27-37,d3c5d6e3f4c6f5f3c4c3e2e6e7f7d7f2d2d1e1g4g5f8c1f1c7c2e8b1h3c8g6g3g8h4h5f6b4b3b5a4h2a6a5d8b8b6g2h6h7b7a3b2a1a2g1h1a7a8
PanOnline,2020.04.18,5,MontielSebastián,FritschLauraNagy,46-17,d3c3e6f4e3d6c4c5b4f6b3a3b5e2c6b6c7a6f5d7d2g4f3c8f2e1e7f1d8e8g3d1h4c2g5g6f8f7b8h6g8h3h5a5a4b7b1c1a8a1a7h7a2g7h8b2g2g1
PanOnline,2020.04.18,5,RondinaLiliana,DejoJohn,28-36,c4c3d3e3f5b4f3f4e2d2d1c5a4f6d6c2c1f1f2g3h3c6e6c7g4b5a5g6h6b3a3f7c8h5h4b6g5a6a7b2h7g1d7e7a2d8e1g2a1b1g7b7e8h8h1h2a8b8
PanOnline,2020.04.18,5,MachadoFernando,IssaRodrigo,19-45,e6f4e3f6f5d2e2f2f7e7c3c6d3f3g4c4c2c5b4b5b3d6g3a3f1a2e1c1d7e8a5b6a6c7c8f8b8h4g5h6h5h3b2g8g7d1b1a1g2a4h2h8b7d8h7g6a8a7
PanOnline,2020.04.18,5,DantasDaniel,MoralesGamboaRafael,36-28,f5f6e6f4e3d6e7d3c6f7c5f3g4h5e2c4g3e1h4g5h6f2d7b5g6h3h2g7e8g8c2d2c1c3b6d8c8b4c7a6b3b7g1a3b8f1d1b2a8a7a5a4a2a1f8h8g2h1
PanOnline,2020.04.18,5,CollPablo,TakemotoJun,44-20,e6f4c3c4c5c6e3d3c7d6f5d2g4b5e2f3b4d7a5b6e8c8e7g3f6a3a4a6b3h4e1f1c2d8g5f8f2h5g6a2b8d1f7a8a7b7a1h6b1b2c1g8g1g2h1h2h3h7
PanOnline,2020.04.18,5,GillilandRichard,ThiererSebastián,32-32,d3c3c4c5d6e3f5c6b5b6b4a6a5f6d7f4f3e6g5g6g3h5e7g4f7e2h6h3h4c7b3d8a7e8h2f8d2d1c2f2c1a3e1f1b8b1a4c8a2a8b7a1b2h7h8g2g8g7
PanOnline,2020.04.19,5,NakasoneNaomi,DeArcasJocelyn,16-48,d3c3c4e3f4f5f6g4d2c2f3g3c1d1e2e6f2f7g6h5h3b1g5h6f8e1h4h2f1g1d6e8b2e7d7d8c6c5b3a1g2a2c7h1g7h7c8h8g8b7b4b8a8a3a4a5b5b6
PanOnline,2020.04.18,5,TuberoJesualdo,GowderConor,47-17,f5d6c4d3c3f4c5f6e3d2c6e6e7c7e1d1c1e8f7d7e2f2f8g6d8c8b8c2g8b3b4a4h6b5a2a3a5a6a7b6f1b2a1b1g5f3g3h5b7h7g4g2h2g1h1g7h4h3
PanOnline,2020.04.18,5,BilinkisMariano,NeryJrJoseAntonio,30-34,f5f4e3d6f3g5f6e7f7g3g4f2e6h4h3f8f1h2c3c5c4d3h6b4g6d7e2b3d8e8g8g2c8c7b8d2e1d1c6g1b6b5h1h5c1g7c2a6a3a4a5a7b7a2b2b1h8h7
PanOnline,2020.04.18,5,LedezmaJosh,NakasoneDavid,27-37,f5d6c4d3c3f4c5b3d2e3f3b5e2b4c2c1d7e6c6f6e7f7b6d1a5e8a4a3e1d8c7c8g6a6b1g5h6h4g4h3g3h2b7f2b8f1b2g7f8a8a7g8h5g2h1g1h8h7
PanOnline,2020.04.18,5,CidVitorMachado,FreitasAlexandre,58-6,f5d6c4d3c3f3f4g5e3g3f6b4g6f2e2d1h4e6d2b3f1c1c5g4h3f7h5b5e8h6h7g1e1f8g8g2h1e7d7d8g7c8c7h2b8c6b6b7b1h8c2a3a2a1a4a8a7b2
PanOnline,2020.04.20,6,IssaRodrigo,ReyesAlejandro,4-60,e6f4c3c4d3d6c6c5e3f5f6f3b6b5a4a6b3b4a3d2e1c1g5c2e2a5a7f1d1h5g4f2g6g3h4h3g2h1h2g1b2h6h7h8b1a1a2a8b7c7c8b8d8e8d7e7f8f7
PanOnline,2020.04.19,6,SeeleyBen,PiresMarcosPaulo,48-16,d3c5f6d2c6f4b5b6c4e6d6e7f5d7c3e3c7a4g3g4f8e8d8f7b4b8g8a3g6h6a6b3h3h4g5h5h7a5a2b2e2f3f2f1a1c2b1c1e1d1g1h2h1g2a7g7h8b7
